sentence,label
rame sih boleh rame tapi kebersihan di jaga dong pegawai segitu banyak cuma kesana kemari toh makanan kita ambil sendiri juga plating nya acakadul sampai mie nya keluar keluar enggak ada yang bisa dipegang karena lengket lengket tisu habis tidak ada yang isi ulang kuotor banget tidak di sapuu pernah makan di cabang sinii juga pesan makan jam datang set lebih jam kita belum selesai makan deh di siramin udara pel wkwkwk berasa di usir banget padahal masih makan entar habis juga pulang kokk mungkin bisa negur baik dulu atau tawarin ambil jauh kalau sudah penutupan kita bakal oke kok,negative
ayam kak mawar terkecil tahu juga enggak ada semua promo di ambil turun menu cuma ada di balik qr pelayanan nya enggak oke banget ayam menunggu lama kasir judes banget tempat kotor sempat shock lihat tempat masak nya kotor parah yang mampir kesini harus intip dapur nya sebelum makan buka jam tapi staf banyak yang enggak siap fokus bercanda saja,negative
melayanii dengan cepatt dan ramah tidak berisik diatas luass,neutral
pelayanan tidak profesional daging ayam dikit yang di geprek cuma kulit sama tulang terus ditutupi mozarella permintaan sambel dipisah malah dicampur sudah kali pesan kayak begini terus sudah kapok ditulisan ada tercantum tahu tpo tidak ada,negative
suasananya adem juga tempatnya luas cocok buat nugas pelayanannya juga ramah,neutral
pelayananya lama banget masa menunggu jam lebih sih apa iya karyawanya cuma orang saja masa tambah sambal saja gaboleh tidak ada nya agak tinggi,neutral
suasananya mantap servisnya ramah bintang,neutral
tempatnya bersih enak buat tempat nongkrong sebentar,positive
pelayanan sangat baik harga sangat murah,neutral
jujur ulasan rasanya oke banget kasirnya juga ramah terus pegawai lainnya juga ramah cuma di kursi pojok dekat mushola ada paku yang naik mencuat kali ya bahasanya saya enggak tau dan celana saya bolong untung enggak kelihatan mohon di perbaiki ya biar enggak ada lagi pelanggan yang enggak sengaja duduk situ dan berujung celananya bolong gara gara paku mohon maaf sama meja nya berdebu,positive
unik enak warisan banget khas banyuwangi sambalnya pas di lidah,positive
selasa feb jam tidak disarankan untuk yang kesabarannya setipis jaringan kesini karena terlalu ribet sudah antri panjang balik lagi karena enggak paham sistem minta tolong mbak kasirnya buat pesan manual enggak bisa bukannya enggak mau antri lagi tapi enggak bisa bayangkan kalo harus antri lagi terus nggu makanan berapa lama kita harus mnggu karena atrinya juga panjang banget semoga ada kompetitor lain yang buka di sawojajar ya yang lebih enggak ribet kasihan soalnya gacoan kalo kuwalahan thax,neutral
yang enggak kusuka pas beli geprek kak ros itu bayar parkir padahal enggak sampai menit,neutral
kasirnya ramah sekali pancongnya juga mantap,positive
menunggu pesenan selama jam ketika lapar memang zonk padahal enggak rame amat,neutral
tempatnya nyaman pelayanannya cepat dan ramah,neutral
untuk daun bawang bawang gorengnya dikit banget beda sama outlet mie gacoan lain untuk dimsum udang keju kurang hangat biasanya isi kejunya lumer,negative
enak kok murah banget cocok buat anak kos tumis kangkung sama geprek kota nya favorit banget sih,positive
lauknya banyak macamnya tempat duduk banyak sambelnya ruarr biasa mantul coy cuma parkir mobil tidak ada,positive
tempat nya nyaman kebersihan terjaga banget enggak terlalu terang dan enggak terlalu gelap atmosfernya cocok banget buat nugas yang indoor ada ac nya yang outdoor bisa buat yang senang rokokan ada mushola wc wifi dan yang penting harga menu di semua cabang kopi studio itu terjangkau banget paketan beli mendapatkan nya juga oke harga yang dibayarkan disini benar sepadan ada engan fasilitas yang kita dapat juga,neutral
pelayanan ramah tempat sangat nyaman dan menunya murah meriah sangat rekomendasi,neutral
sudah menunggu lama banget taunya nasinya belum mateng bagaimana si,negative
tempat nya nyaman coustamer nya ramah enakk sekali,positive
kakak nya rama makanannya terjangkau buat pelajar,positive
tempatnya ramai sekali pasti ada menu kosong harganya murah sekali,negative
nyaman banget tempat nya apalagi buat nugas rekomenn banget,neutral
enak dan terjangkau sekali untuk kantong anak kos,positive
tadi mesen shopee makanan sundae boba terus nemu beginian melekat di bobanya kayak alat buat cuci piring tolong diperhatikan lagi kebersihannya,negative
barusan beli lewat shoppe mie hompimpa mie gacoan tapi yang datang mie hompimpa dan enggak ada mie gacoannya sudah kompline katanya mau diganti dan diantar tapi saya tunggu lama enggak datang kecewa banget pelayanannya,negative
tempatnya nyaman pelayanannya juga ramah kasirnya cantik dan baik,neutral
harga sangat bersahabat buat anak kos rasanya pun mantap,positive
tempat nyaman mabk e lucu kepercayaan horeg,positive
atas mantap geprek kak mawar selalu jadi langganan jadi pilihan kalau lagi bingung makan enak banget murah lagi,positive
untuk makanan waktu itu saya pesan ada dimsum yang tidak matang mungkin karena kondisi outlet rame untuk suasana nya enak buat nongkrong apalagi kalo malam untuk pelayanan ada beberapa karyawan yang terkadang judes waktu memberikan makanan,negative
tempat kopi studio baru ini sangat nyaman dan terlihat estetika menunya juga ramah di kantong mahasiswa pelayanannya juga cepat,neutral
menurutku nasi tempong disini amis dan berminyak tapi warung ini menjadi jujukan wisatawan,negative
kasirnya ramah tamah tempat bersih makanan dan minuman bagus murah,positive
payah kali pesan online ada saja yang kurang minghu kemarin oesan malam enggak ada sumpitnya sekarang pesan meminta tambah saus ana enggak dikasih payah sudah di catatan enggak punya amata apa masa kurang saja terus an,negative
lokasinya strategis tempatnya nyaman cocok buat nugas,neutral
saya adalah langganan dan pecinta kopi studio saya sering datang kesana mulai dari cabang sukun suhat sawojajar sulfat sarangan dan rampal tapi yang paling bagus dari semua itu tadi adalah kopi studio cabang rampal karena disana tempatnya luas dan banyak lalu banyak meja dan kursi yang besar cocok buat orang permeja ac pas dinginnya wifi lancar unduh apapun cepat kamar mandi luas dan bersih kurang cermin saja sih parkiran luas enggak usah bingung mobil motor colokan banyak tiap meja ada colokan ada juga meja kursi buat balita yang keselamatan dan disini juga enggak rame banget enggak sepi banget enggak berisik enggak ada yang putar lagu karena takut kena royalti sepertinya wkwk tempatnya bersih minesnya sih banyak sampah di meja bekas makan minum yang telat bersihin sarannya tiap menit di cek ruangganya apakah ada yang perlu di bersihkan atau tidak kalo makanan dan minuman standart ya kayak pop es lah minumannya tapi lebih enak paling miripnya layanan juga cepat dan kasirnya ramah yang saya suka dari kopi studio ini ada jam jadi aku bisa kerjain tugas sekolah enggak bingung kapan tutupnya nih kafe yang ke tempatnya nyaman dan bersih dan ke murah,neutral
permintaan tambahan sambal di kasih secuil doang,negative
harganya murah tempat nya dekat dengan rumah saya,neutral
tidak sesuai harga esteh di menu harga jadi,negative
mantap enak harga bersahabat untuk mahasiswa,positive
pelayanan ramah tempat nyaman,neutral
makanannya berlebihan cenderung biasa kebersihan jelek banyak lalat ijo menempel dimakanan mau pindah tapi sudah terlanjur kesitu harga cenderung overprice sendoknya juga kurang bersih mau ke toilet juga bayar ulasan jujur,negative
tempat ini menurutku cocok buat yang mau makan nasi tempong dengan cantik karena tempat nya tepat buat santai dan foto foto cantik tempat nya bagus cantik penuh ac ada colokan juga di bawah kursi peralatan makan nya juga bagus estetik tapi kalau kamu kaum mendang mending kayak nya kurang cocok ya karena porsi enggak sebanyak di kaki harga juga sudah jelas lebih mahal sambel nya juga kurang tempong buat yang suka pedas jadi ini kembali ke masalah preferensi masih saja sih,negative
banyak kecoa di tangga nya dan kelihatan kotor banget kasir cewenya malas an ayam dan nasi e super dikit,negative
bagi yang ke banyuwangi selatan ini adalah tempat warung makan yang menjadi destinasi utama dengan berbagai menu makanan sangat digandrungi para wisatawan baik lokal banyuwangi maupun wisatawan luar daerah dengan harga terjangkau dan masakan yang lezat bisa jadi pilihan utama,positive
baru kali ini makan nasi tempong lauk telur masih ada kulit telurnya bagaimana yang masak sih masak enggak kelihatan orang disuruh makan toping cangkang telur,negative
tolong manajemennya di perbaiki kalau memang mkanan belum jadi mending tutup saja dulu biar enggak menunggu lama lama masa mau mkan saja menunggu sampai satu jam,neutral
tempat yang nyaman bisa wfc disini makanan dan minumannya murah ada beli mendapatkan juga ada musholla dan kamar mandi ada indoor dan outdoor,neutral
banyak kecoaa lebih bersih yang di kalpataru,negative
untuk varian sambel sering kosong,negative
kecewaa kenapa sekarang rasanya beda banget beli porsi nya gambar enggak gurih sama sekali terus lagi udang rambutan rasanya cuma tepung thok nyel enggak ada gurih nya pemilik harus recheck dapur ini eman pelangganya kalo kecewa mau balik lagi leren mikir ulang,negative
gerai mie gacoan dekat stasiun malang lokasinya juga dekat dengan taman trunojoyo harga sama seperti gacoan lainnya enaknya yang di sini bisa dibungkus saja lalu makan di luar atau di taman di dekatnya,positive
buka sampai malam tapi lauk sangat terbatas apabila datang di atas pukul kami hanya dapat memilih lauk telur ayam dan jenis ikan lupa namanya,negative
orderan enggak ramai tapi pelayanannya super duper lamaa kesini cuma berdua orderan untuk orang tapi menit lebih enggak jadi wow tidak rekomendasi sih ini,neutral
menu baru nya enak banget,positive
mohon maaf sebelumnya tehnya agak kurang fres di sambal ada rambutnya gula tidak larut,negative
lain kali jangan sampai kehabisan nasi dan konsumen ditinggalin ya kasihan tadi lihat bapak ojol menunggu lamaa,negative
kalau makan disini selalu nasinya kayak bubur sambal bawang selalu habis menu selalu kurang kasir tidak mndengarkan pesenan dengan baik,negative
pelayanan mantap produknya enak,positive
sudah pesan sambal pisah masih saja digabung dan bukan e diganti apa bagaimana pelayanan,negative
enak banget cocok buat anak kost yang bingung mau makan apa,positive
saya menunggu lama diresto satu jam dan tempat nya kotor,neutral
tempat luas dan mntp,neutral
enak banget bakso kejunya cuma cepat banget habis apalagi pas akhir pekan semoga kedepannya stoknya membuat banyak,positive
pelayanan ramah sekali geprek sambal bawangnya besseler banget bikin nagih,positive
beli tingkat setara tingkat niat ngracun apa bagaimana enggak kayak di stasiun suhat ciliwung tolong jangan ngawur ya buat yang mengasih sambel buat tingkat kita pesan lvl biar enggak terlalu pedas loll,negative
sebenarnya kopi studio itu sudah pilihan banyak orang mulai jaman dulu karena selain murah juga enak makanan maupun minumannya cuma menurutku dari koordinasi tim dan juga sikap enggak ada pelatihan sama sekali mungkin beberapa seperti anak baru lebih sopan dan yang lama tidak ada sopan nya sama sekali teriak ketika stok habis dan harusnya itu kalo kelihatan pelanggan enggak banget dan termasuk sikap kerja harusnya kopi studio sebagai merek yang sudah besar bisa lebih cermat lagi dalam memilih awak kelihatan banget juga anak baru kayak dibully sama anak anak lama harusnya pemilik ataupun manajer daerah bisa lebih handel hal ini juga pelanggan yang lihatnya juga enggak nyaman jadinya,positive
nyaman dan bersih dan pelayanannya yang sangat ramah,neutral
kami sudah beberapa kali kesini karena kebetulan punya teman yang kerja disini sejauh ini pengalaman nongki di sini menyenangkan minumannya cukup enak makanannya juga cukup enak mana ada paket bundling minuman yang cocok buat yang niat nongki agak lama harganya juga ramah di kantong terutama buat para mahasiswa i disini bisa sambil kerja tugas karena tersedia colokan listrik spacenya memang enggak terlalu besar tapi disediakan daerah untuk merokok dan bukan merokok kamar mandi juga cukup bersih jukirnya juga disini benaran kerja dan mau bantu menyebrangkan,positive
makanan terlalu banyak minyak nya si ayam nya enggak ada rasanya cuma kayak ayam di toping sama minyak enggak higeinis sama sekali masak resto se gede ini ngambil ayam pakai tangan enggak bisa memakai sarung tangan plastik capit,negative
tempatnya nyaman banget buat nongki dan nugas pelayanannya juga baik sekali ily semua,neutral
baru pengalaman banget enggak menyesal ngopi disini pelayanan ramah murah disarankan buat anak kost,neutral
restonya bersih,neutral
menyesal enggak mampir kesini masakannya bikin nagih,positive
makanannya disarankan minumnya juga selalu bersih dan pegawainya baik hati mas dan mbak nya lucu,positive
dekat dari rumah pelayanannya bagus dan ramah makanannya enakl enggak pernah kecewa suasananya juga mendukung banget,positive
pelayanan di resto kak mawar jl sumbersari mt haryono kurang memuaskan menu banyak yang kosong tidak diantisipasi hingga pelanggan kecewa antri panjang harus berdiri lama kalo begini caranya mending cari makan di tempat lain saja mudah an segera ada perbaikan pelayanan,negative
ayam geprek murah ada juga telur krispi favorit saya harga terjangkau tempat bersih,positive
harga terjangkau bisa menghemat pengeluaran cocok untuk keluarga anak kos anak kuliahan maupun kantoran untuk tempat sangat nyaman,neutral
segar karena outdoor makanannya juga enakk,positive
fasilitas bagus,neutral
pelayanan sangat lama kami lapar menunggu buka puasa dikarenakan pelayanan yang lama,neutral
dulu nasi prasmanan sama th sekarang sudah enggak tapi harga tetap segitu dan ayamnya tetap kecil tahi mending tutupen aku mending tuku hisana sek oleh dagingtok gapopo iki wes ayam e cilik sego e titik enggak wor itu blas,negative
pelayanan nya sangat ramahh dan makanan nya enakk,positive
kelebihannya tekstur pentolnya juara sayur kuah koyor sepuasnya cuma menurut saya rasa pentolnya agak asin posisi kasir kurang nyaman karena ketika antri kita harus bawa mangkok sambil berdiri tanpa ada fasilitas baki jadi bisa jadi panas di tangan parkiran terbatas kalo nw mobil jadi mending bawa sepeda motor,negative
tempat nya luas dan bersih pelayanan ramah dan cepat,neutral
