sentence,label
makanan untuk makanan semuanya okee rasa pedesnya konsisten enggak kayak di cabang lain kadang pilih tingkat kayak tingkat dan tingkat kayak tingkat dimsumnya dalam kondisi anget ya minuman nya enak lebih kerasa enak disini sesuai ya sama merek nya gacoan premiumm pelayanan baru masuk karena kita masih ngang ngong langsung di arahin sama pegawainya mungkin kayak manajer atau apa begitu ya karena lagi di depan laptop begitu pegawainya ramah kasirnya juga enak untuk di tanya indak mengasih kesan buru cepat begitu biasanya di cabang lain kasirnya buru yang bikin orang jadi bingung kebersihannya oke kamar mandi juga bersih masukan ya untuk pegawainya kalau mau bersih dibagian yang ada pelanggan lagi makan mungkin bisa agak cepat pas disebelah pelanggan banget biar pelanggan nya juga nyaman kemarin di lantai mas mbak nya malah lagi gibah disebelah saya pas wkwkwk untung makan nya sudah tinggal ngabisin dimsum sama minum kita pelangganya jadi ikut dengarkan pergibahan mereka wkwkwk kemarin juga pas mau naik ke tangga pas an sama pegawainya buru begitu turun tangga lari sampai kepleset duh ati massa mas nya yang jatuh malah ketawa nular mas ketawanya ternyata lantai tangga nya agak licinn mungkin juga karena faktor bahan sandal yang saya pakai ya di lantai juga bisa buat rokok an deh soalnya kemarin di salah satu mejany ada asbak sama mungkin bisa di puterin musik ya biar enggak sepi amat di daerah semi outdoor nya juga ada kipas jadi tetap adem keseluruhan its baik,positive
murah meriah enak cocok ini untuk anak kos terima kasih adalah kadang memang porsi nasinya kurang banyak tapi itu si oke buat harga k rp rupiah saja,neutral
enak dan segar tempat nyaman,positive
tambah lama tambah dikit ayam dan sambelnya sekarang sudah enggak ada serundengnya huhu padahal yang bikin enak,neutral
pasti enggak yesel kalo makan dini deh pasti puas,neutral
pelayanannya baik ramah cepat suasana sedikit ramai tetapi disediakan ruang sendiri untuk belajar,positive
pelayananya cepat suasananya tenang dan yang pasti makanannya enak banget makanya suka sekali aku ke gacoan,positive
walaupun tempat nya dipinggir jalan tapi makanannya oke pedas,neutral
menunya murah meriah enak banget,neutral
enak tambah warekk,neutral
tempatnya sangat nyaman menunya juga enak favrite semua,neutral
pelayanan selalu ramah dan cepat harga murahh dan rasa nya enakk selalu beli kopinya bertambah suasana,positive
udang kejunya enak banget bintang ini benaran buat udang kejunya doang dari aku makan gacoan di berbagai cabang cuma di sini yang udang kejunya empuk dan molor biasanya udang kejunya keras mozanya sedikit tapi sekarang mie gacoan berubah ya kayak indomie begitu enggak yang tebal kayak biasanya,neutral
enggak pernah menyesal makan geprek di geprek kak mawar,neutral
karyawan ramah kopi nya mantap,positive
tempat paling nyaman bisa lihat jalanan kalo dapat kursi luar hehe,neutral
sudah x kesini tolong tempatnya benar benar luas ada daerah indoor outdoor yang bikin nyaman cocok buat tempat nugas terus mbak sama masnya baik ramah soo kalian wajib kesini,positive
pesan ayam kari dengan harapan enggak pedas ternyata masih saja pedas akhirnya diare enggak tahan pedesnya terus saran ada perhatian pemilik di tempat nya sesekali di renov atau minimal di kucing ulang atau di tata barang nya supaya kesannya lebih terawat dan bersih cerah begitu biar kalau makan ini mata pengunjung enak melihat sekeliling terutama di dapurnya ya sekilas kelihatan dari pintu masuk kayak kurang terawat dan tertata,negative
pegawainya lemot pelayanan sangat mengecewakan mengomong jorok pas kita lagi makan kapok menyesal banget,negative
pesan ayam geprek krispi harga k tak kira sudah sama nasi ternyata nasi di hitung sendiri iya kalo cuma porsi pesan lumayan sambal meminta korek pedas di kasih bawang payah pelayanan nya,negative
sambal bawangnya mantap,neutral
pelayanan nya baik dan cepat dan memuaskan sih,positive
bakso nya enak garansi kuah panas sayur mie dan koyor ambil sepuasnya disarankan banget puas makan disini,positive
pelayanan lama sudah antri kasir ternyata pesannya lewat meja sudah pesan lewat aplikasi tapi datangnya masih lama membuat ribet dan pelayanan tidak baik,negative
tempatnya cocok buat nugas dan kerkol murah banget,neutral
saya pesan kopi lupa namanya pas sudah jadi sudah di kemas si mbak tanya mau di kasih gula lah kenapa enggak dari awal tanya maemonah kopi sudah di kemas sudah di tutup tekan juga dan secara kebersihan juga kurang terutama bagian lantai,negative
lauk dingin kayak makan sisa kemarin nasi lemes kayak bubur yang lebih parahnya tehnya dari teajus karena saya pernah bikin teajus jadi paham betul enggak modal banget kalah sama warung kampung orang habis rbkeyboard key name mending kalian makan di ayam tulang lunak saja dengan harga yang relatif kurang atau lebih tapi rasa tehnya masih wajar bukan teajus atau lalapan di sekitar rumah kalian enggak ada enak nya nya disini sangat sangat biasa rasanya harga wajarnya makan disini harusnya rbkeyboard key name makan dan th dengan semua penilaianku sekian,neutral
tempatnya sederhana tapi cukup luas dan bersih makanannya enak dan harganya cukup murah secara baku rasanya agak pedas jadi untuk yang tidak menyukai pedas kurang disarankan,neutral
worthit dan rekomend banget ini,neutral
enak sih tapi mau tanya th tarik disini memang rasa gooday capucino ya kayaknya enggak ada menu kopi di sini,negative
murah dan enak nasi tempong merupakan makanan khas banyuwangi berupa nasi putih lauk tahu tempe ayam ikan sesuai selera sayur lalapan dan sambal yang panas cuma sayang tempatnya agak kurang bersih semoga kedepannya tempatnya lebih nyaman lagi biar membuat mantap,negative
pelayanan nya baik dan cepat,positive
makanannya lumayan lah ya mesen ayam geprek mie terlalu berminyak sih boleh isi ulang es th pelayanannya agak lama tempatnya juga enggak begitu bersih untuk harga dibanding makanan sekitar masih banyak pilihan yang lebih ramah kantong mahasiswa,negative
kurang banget sambelnya dikit juga lebih enak yang di depan ub kayaknya ini tehnya juga bukan th biasa kayak pakai serbuk begitu,neutral
nicee ide colab sama tujuh ayam membuat naikin sederhana fiture buat jadi opsi nongki dan eateries enggak susah deh buat cari makan lagi,neutral
bakso enak murah cuma tolong tukang parkirnya saya datang tidak ada tukang parkir dan saya mengeluarkan motor sendiri tapi setelah saya mau gas motor ada tukang parkir sedikit marah meminta uang parkir dan nunjuk saya tapi saya kabur tidak saya bayar meskipun cuma rbkeyboard key name tapi dia tidak ada menjaga atau membantu mengeluarkan motor dan tidak ada di depan bakso tersebut,negative
hrd nya baik sekali ramah dan bersih,positive
sono seng murah,neutral
enak tempatnya seperti biasanya menu baru kerapu sambal matah,neutral
seru diri layanan dapat pengalaman baru,positive
sambal maknyus lauk lengkap enak semua,neutral
mie nya enakk dan kasirnya ramah tempat nyaman,positive
tempatnya luass rekomendasi banget buat kalian bugetnya minim,neutral
staf pekerja sangat tidak profesional sudah jelas kondisi meja sangat berdekatan dan banyak orang makan akan tetapi membawa panci berisi kuah panas dari dalam keluar dengan kondisi lokasi sesempit itu dan akhirnya tumpah menumpahi konsumen yaitu saya yang mengakibatkan punggung bagian belakang saya melepuh terkena kuah bakso panas pemilik seharusnya memberikan arahan untuk pekerjanya dan di briefing kembali untuk sop di warungnya itu seperti apa jualan asal rame tapi keselamatan konsumen diabaikan karena hal seperti ini untung saja bukan anak saya yang tersiram kuah panas kondisi dilokasi saya membawa balita yang sama makan ditempat sangat mengecewakan sekali,negative
untuk pelayanan nya cepat banget dan tempatnya juga luas,positive
bro sistemnya baru tapi kecepatan kureeng masa pelanggan suruh menunggu berdiri belum lagi kalo orang tua yang menunggu astaga bisa kali dirapihin lagi,negative
resto lemot pegawainya kebanyakan bercanda menunggu hampir menit apa tifak di memicu apa ya kok lama banget,negative
tempat bagus rekomendasi untuk semua kalangan harga murah meriah dan enak mantap rasanya silakan gabung dan kunjungi sebagai tempat favorit anda,neutral
enak banget beras bowlnya rasanya selalu sedap dan mantap cocok banget buat anak kos,neutral
tempatnya bagus bersihh dan juga pelayanan yang baru jadi lebih cepat enggak perlu menunggu lama menu barunya juga enak enak mantap pokoknya semoga membuat maju gacoankuu,positive
untuk suasana saya kasih bintang karena saat ramai tempat tidak kondusif seperti di pasar untuk layanan sayakasi bintang karena pelayanan nya lama dan antrian nya panjang ya mungkin karena keadaan yang ramai jadi pelayanan nya kurang untuk makanan nya sudah enak apalagi yang masak nofal saya pesan tingkat dikasi tingkat,negative
harganya sangat murah tersedia promo beli satu mendapatkan satu di kafe ini makanannya standar biasa saja untuk minuman lumayan enak banyak macamnya dari kopi susu teh matcha sampai es krim boba sayangnya banyak menu yang kosong jika sudah agak malam atau di pagi hari untuk tempatnya sendiri sangat luas terdapat indoor dan outdoor di indoor sendiri tersedia kacang tas dan meja lesehan biasanya para pengunujung banyak yang memilih tempat ini sehingga sering penuh disediakan kipas angin juga sehingga anda tidak perlu khawatir akan kepanasan kafe ini jam dan didominasi oleh anak kuliahan karena tempat ini sangat nyaman untuk mengerjakan tugas ataupun hanya sekedar nongkrong saja biasanya akan ramai di sekitar pukul dini hari wi di lumayan stabil lancar untuk utama dota dan permainan berat lainnya untuk pembayaran hanya melayani via qris toilet dan suka menerima dari karyawan mohon lebih diperhatikan,negative
kelebihannya tekstur pentolnya juara sayur kuah koyor sepuasnya cuma menurut saya rasa pentolnya agak asin posisi kasir kurang nyaman karena ketika antri kita harus bawa mangkok sambil berdiri tanpa ada fasilitas baki jadi bisa jadi panas di tangan parkiran terbatas kalo nw mobil jadi mending bawa sepeda motor,negative
makanan enak harganya terjangkau banyak promo cocok untuk kantong pelajar mantap bernilai itu,neutral
kenapa konsumen harus bayar pakai uang pas deh,negative
menunggu sejam pesenan enggak di buat buatkan ternyata nota untuk karyawan nya hilang pesenan juga salah pesan thai teh yang dikasih kopi,negative
pertama kesini bareng teman untuk makanan enak kebetulan pesan nasi tempong penuh sayur adaikan asin juga untuk sambal bisa permintaan tingkat pedasnya kalo aku enggak terlalu suka pedas lumayan banyak untuk sambalnya pelayanan baik tempat bagus penuh ac menu juga banyak bisa dicoba nih guys mantap,positive
pembelian via online packing es milo nya kurang rapat jadi tumpah setengah,neutral
cha kangkungnya enak,neutral
enakk sambelnya mantap pilihan lauknya banyak kemarin beli porsi tambah ayam telur asin dan tambahan sambel tambah kerupuk cuma k,neutral
sambalnya mantap ikan goreng dll guriihh nasinya punel,neutral
harga sangat ramah di kantong tetapi tempat masih kurang untuk dimakan di tempat tersebut,neutral
saya membeli lauk tanpa nasi pelayan staffnya langsung cuek sayur tidak diberi semoga kedepannya diperbolehkan membeli lauk tanpa nasi,negative
enggak jelas tanya menu dikasir enggak dijawab jelas jadi bingung menunggu lama karena ayamnya masih digoreng juga enggak dikonfirmasi mohon diperbaiki ya pelayanannya,negative
tempatnya nyaman pancongnya enak,neutral
pelayanannya gercepp dan sangat baik,positive
makanan khas banyuwangi yang mantap kali bukan kaleng sambalnya wenaak,neutral
murah tapi enak cuma di sini,neutral
makanan nya enak tapi sayang karyawan yang bagian mengasih mengasih makanan yang dibungkus judessnya meminta ampun masa nota masih ditangan saya belum saya sodorkan sudah di ambil dengan enggak sopan tanpa ada tatap mata apalagi ucapan terima kasih kayak silakan kayak dieemm saja saya beli mbak bukan meminta enggak lagi deh balik ksna baru kali ini ditempat makan dilayani orang begitu kerja memang capek kalo enggak mau capek ya jangan kerja kami makan juga bayar enggak meminta bikin badmood dan enggak nafsu makan saja lihat mbaknya,negative
makanannya lumayan enak cocok buat anak muda,neutral
nasi tempong enakk murah porsi banyak banget dan sambel nampol pedasnya dengan harga rp sudah dapat lauk ayam bakwan jagung tahu tempe ikan asin sayur rebus dan sambel sambel dibuat segar selama hari di banyuwangi sudah kali berturut turut makan tempong ini karena nagih banget sambelnya kurangnya hanya ada lalet hijau terbang dan kursi sedikit,negative
sukakk banget pelayanannya cepat mie nya masih anget juga tempatnya nyaman pooll sip banget yang cabang soehat iniihh,positive
makanan datang cepat diomay ayam enakk lengkap pokoknyaa pelayanan juga gercepp,positive
mantap sempurna,neutral
enakk sekali bisa isi ulang nasi es th,positive
tempatnya bersih nyaman pelayanannya juga ramah kadang suka kasihan lihat crewnya kewalahan karena rame sekali keseluruhan terbaik pokoknya,positive
karyawan kurang memuaskan untuk konsumen sering keliru bergurau kasir nya juga lebay kayak enggak niat kerja,negative
mantap pelayanan istimewa harga oke,positive
makanan murah rasa sesuai harganya yang enak cuma es krim sundae saja sih lainnya ampun pelayanan kurang cepat dan sejak pindah di depan lambat dan antrian mengular beli es krim saja tunggu lama padahal cuman ambil jauh,negative
es batu sering enggak ada beda sama geprek kak mawar yang arah dinoyo sudah x kesini es batu enggak ada terus padahal makannya enak,negative
banyak tempat duduk makanan sangat bernilai itu untuk anak rantau desain tempatnya unik dan ada tanaman serta minim sampah rekomendasi banget deh,neutral
tempatnya nyaman makanannya murah dan sangat cocok untuk tempat bersantai,positive
aduh kesel banget tadi pagi ingin pesan telor renyah malah kasirnya bilang enggak ada padahal jelas jelas ada telor ditaro atas meja memang pelayan nya saja malas masak,negative
bilang saja kalo ada reservasi enggak usah pakai alasan meja akan dibersihkan segala toh ya ada meja lain yang sudah selesai makannya baru kali ini kecewa sama pelayanannya disini,negative
minuman dan minumannya murah banget terus pelayanannya mantap jiwa,positive
pelayanan ramah makanannya juga enak tempatnya cukup bersih nyaman kalau kesini bersama dengan keluarga,positive
pelayanannya terlalu lama untuk butir saya menunggu sampai jam tidak disarankan,negative
mending enggak usah jual online beli di shope menunggu hampir jam katanya drivernya juga enggak rame tutup saja,negative
keduakalinya saya dan keluarga makan disini dan tetap mantap pilihan lauknya banyak dan harga masih masuk akal kalau dilihat lihat nasi tempong ini mirip nasi sambelan di surabaya dan sekitarnya bedanya standar sudah dikasih sayuran rebus dadar jagung tempe tahu dan sambalnya pedas manis gurih bikin gobyos setelah selesai makan nah lauknya itu yang bermacam macam dan digoreng semua enggak ada yang direbus seingat saya minumannya kalau ingin yang lejen bisa pilih temulawak bersoda yang dulu terkenal banget namun sekarang mulai menghilang terdampak minuman bersoda impor,neutral
mantul benar tempong disini,neutral
nasinya sering enggak mateng sudah berkali nasinya kayak begitu jadi enggak nafsu saya beli padahal pas enggak rame banget mas nya malah lemot banget,negative
